2021/03/07,1,4237
2021/03/08,4,4241
2021/03/09,4,4245
2021/03/10,1,4246
2021/03/11,1,4247
2021/03/12,3,4250
2021/03/13,2,4252
2021/03/15,4,4256
2021/03/16,2,4258
2021/03/17,2,4260
2021/03/18,1,4261
2021/03/19,1,4262
2021/03/20,2,4264
2021/03/22,6,4270
2021/03/23,2,4272
2021/03/24,2,4274
2021/03/25,2,4276
2021/03/27,3,4279
2021/03/28,3,4282
2021/03/30,4,4286
2021/03/31,4,4290
2021/04/01,3,4293
2021/04/02,2,4295
2021/04/03,2,4297
2021/04/04,3,4300
2021/04/06,3,4303
2021/04/08,2,4305
2021/04/09,3,4308
2021/04/10,1,4309
2021/04/11,5,4314
2021/04/12,1,4315
2021/04/13,4,4319
2021/04/14,1,4320
2021/04/15,2,4322
2021/04/16,2,4324
2021/04/17,1,4325
2021/04/19,4,4329
2021/04/20,1,4330
2021/04/21,2,4332
2021/04/22,1,4333
2021/04/23,2,4335
2021/04/24,2,4337
2021/04/25,3,4340
2021/04/26,7,4347
2021/04/27,1,4348
2021/04/28,4,4352
2021/04/29,5,4357
2021/04/30,3,4360
2021/05/01,1,4361
2021/05/02,2,4363
2021/05/03,1,4364
2021/05/04,2,4366
2021/05/05,3,4369
2021/05/06,3,4372
2021/05/07,1,4373
2021/05/08,2,4375
2021/05/09,1,4376
2021/05/10,2,4378
2021/05/11,3,4381
2021/05/12,6,4387
2021/05/13,5,4392
2021/05/14,1,4393
2021/05/18,3,4396
2021/05/19,1,4397
2021/05/20,1,4398
2021/05/21,1,4399
2021/05/23,1,4400
2021/05/24,3,4403
2021/05/25,6,4409
2021/05/26,1,4410
2021/05/27,2,4412
2021/05/28,2,4414
2021/05/31,5,4419
2021/06/01,4,4423
2021/06/02,3,4426
2021/06/03,1,4427
2021/06/04,1,4428
2021/06/06,1,4429
2021/06/07,1,4430
2021/06/08,2,4432
